Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
84601c3d-a826-46d5-8670-532fb852f1de,479426dd-b7af-4749-ae95-3b598c624b46,532180,Long Term,724,1484128,6 years,Home Mortgage,Debt Consolidation,12615.05,25.5,47,8,0,405574,715880,0,0
f2eafb50-3d6f-4bb6-9404-ee6f568a5832,8ca9baac-e2bb-4983-be37-30f28173d9a7,237864,Short Term,735,570627,< 1 year,Rent,Business Loan,190.19,12.2,NA,5,0,4864,1409540,0,0
e742911d-d15d-47ee-8e24-fa9140a8289e,d0b567a3-5483-4ba4-b6d0-2bf148458ce3,442728,Short Term,735,3250026,10+ years,Home Mortgage,Debt Consolidation,16791.82,21.6,79,15,0,196175,780560,0,0
da24d2e3-762f-4ec2-be4a-a903f89f6fff,156ca634-edd5-408d-be3c-b2bbcf6484e2,229812,Long Term,0,0,4 years,Rent,other,2734.86,8.2,NA,4,0,79230,105578,0,0
93c4d02f-1dfb-4f9e-a4f5-777eb7f82119,00f163e0-07ed-49ff-9a0b-fb59895e94f7,99999999,Short Term,750,813238,n/a,Home Mortgage,Debt Consolidation,11046.6,20.9,NA,11,0,209722,902726,0,0
c3407fe0-fd6d-4435-9e8b-778145671348,ecf5f1b5-2585-4c68-b741-e712e23b1b6f,44198,Short Term,714,763496,2 years,Home Mortgage,Debt Consolidation,9925.41,20,18,6,0,399855,493086,0,0
65bb3a2f-2088-4d11-97e0-40cb790eaa1a,5c7111c1-945a-46eb-8497-0dcfdf6dc97a,313302,Long Term,677,847058,10+ years,Rent,Debt Consolidation,21882.11,15.4,NA,7,0,312911,453486,0,0
cd2273b6-477d-42d7-bdcd-7eb45ff17fc8,9414e3bc-fd4c-4327-926c-e05fc05d1779,436832,Long Term,706,949943,6 years,Own Home,Home Improvements,752.02,13,43,6,0,27322,250998,0,0
ace6b49b-234a-4fbb-b89c-8d8d27a1a0d8,51771d83-d838-43a5-8e3e-d400818d2e03,110572,Short Term,710,859370,4 years,Home Mortgage,other,11673.03,13.6,NA,6,2,83505,119394,0,0
4d0a1e21-7941-49cc-9fc3-996f4431de57,da0a6469-b5ee-4d20-927f-ffee55d7e1b6,180202,Short Term,0,0,1 year,Home Mortgage,Debt Consolidation,27219.59,24,10,13,0,271852,371624,0,0
6003b99a-3ce6-40b7-8872-dcf1a05e722a,f22a0a7c-5aca-4a4f-9296-fbc6b8e59ad6,430276,Long Term,717,891841,< 1 year,Rent,Debt Consolidation,13228.94,12.6,NA,14,0,344603,831292,0,0
cc81f255-6435-4330-8c0b-e7fa48f92ca5,8c7a15ec-4fe3-47d1-bc56-45a9056a14e5,266156,Short Term,0,0,10+ years,Rent,Debt Consolidation,17235.47,11,NA,13,0,211717,325996,0,0
8e8fea27-1c59-49e0-8c71-6e66e59c83c8,d49735ef-ad9a-47d3-9f64-d2f6009778e1,99999999,Short Term,739,1521520,2 years,Home Mortgage,Home Improvements,6098.81,16.2,3,8,0,12939,114312,0,0
f5e2818f-cc4f-471c-8f71-0da2fed08d2a,eb398427-3e72-4c76-b8e9-45fa9046e99a,99999999,Short Term,737,1276078,< 1 year,Rent,Debt Consolidation,17333.32,29.9,42,7,0,254809,409772,0,0
4101c7c8-5c26-4e3a-ba58-6f6fe0dd490f,5d9d60a7-320e-4886-be0a-2a694ebaf136,174020,Short Term,0,0,< 1 year,Rent,Debt Consolidation,5244.38,9.1,32,12,0,122626,554664,0,0
783d5167-1d9f-4246-a01f-984d8033e9be,3dbec0ca-650d-40a0-8f9a-6e741dd7c6a7,328746,Short Term,740,851751,1 year,Rent,Debt Consolidation,7168.89,19.9,30,13,1,235866,488554,0,0
9ea8deef-c4ac-45fd-b0d9-a1790e715073,b33b8b7d-2e90-48c7-bd64-a604190bdad3,212784,Short Term,694,657685,< 1 year,Own Home,Debt Consolidation,4099.63,13.9,78,10,1,132905,293150,1,0
82be2309-4462-4c49-b379-81026256086a,9619365f-6525-4f8e-be48-879d56ab9b6d,266816,Short Term,748,2150762,3 years,Home Mortgage,Home Improvements,19894.71,16.3,NA,10,0,2012499,0,0,0
c00623a2-a9cb-4f79-9dd6-1f159f121194,0aa80df9-1af2-40fb-9c0f-d81ec5e5825a,324192,Short Term,742,1679904,10+ years,Home Mortgage,Debt Consolidation,24498.6,18.1,65,16,0,330752,735086,0,0
a2598c9b-5c6d-42e5-a08c-84d60101126c,7f652fdd-6b61-4547-8896-f0c72e613b88,222200,Short Term,0,0,7 years,Own Home,Debt Consolidation,4010.71,16.2,NA,8,0,181469,344454,0,0
e60b6c10-6979-4c68-b764-54dc748d8352,e48d4c3c-11a5-45ac-94ef-1504ddbf9c26,27720,Short Term,723,657286,4 years,Rent,Debt Consolidation,10078.36,12.7,NA,7,1,22971,165176,1,0
4f57483d-3247-4f1e-bc2c-a9ca0d9ca5ab,ec4998cd-b2b8-4978-976e-eff6daabb293,104104,Long Term,701,1191699,10+ years,Rent,other,5640.53,20.2,51,2,0,0,0,0,0
4d07cf04-6f4c-46db-9b3c-46fc5e76bda9,196ee5a3-c049-469b-a741-34a802a273cf,429836,Short Term,706,1092101,3 years,Home Mortgage,Debt Consolidation,17291.52,12.3,74,8,0,513000,609862,0,0
7f409aeb-ffa2-485d-acda-a7657f286570,cf5a5a33-e0cb-4e79-8eb3-1aac7a7787b2,353584,Long Term,707,1765404,< 1 year,Home Mortgage,Debt Consolidation,53992.11,19,NA,26,0,913235,1303874,0,0
30e002b6-4791-4af7-b114-125caeae8629,f9c3de1f-16ad-453d-aa11-2287ed1de7d7,349778,Long Term,0,0,10+ years,Home Mortgage,other,18776.56,18.5,NA,12,0,184224,486992,0,0
7cdd9ac0-630a-45e5-a40d-8a08438cf7a9,2888d52b-5a31-4479-9b56-48895f4793b8,630850,Short Term,747,2334948,10+ years,Home Mortgage,Debt Consolidation,23933.16,20.6,8,12,0,133342,615142,0,0
1ec74b97-1d2f-448c-bb80-4c02fa288b01,b96732e8-1902-4e39-9950-ea4735a674e1,223608,Long Term,7190,1158696,10+ years,Rent,Debt Consolidation,3147.73,13.1,NA,11,0,120479,239316,0,0
6e17ef0c-3433-490d-9482-f89c55571476,fe1fd5c0-148f-4e66-921c-6ce82109f14a,140624,Short Term,706,896857,6 years,Home Mortgage,Debt Consolidation,7772.71,24.4,12,11,1,118408,374594,0,0
943f74f8-7e85-4e93-b0cb-8512136e94af,2b21fcdc-dfb3-4bba-bb43-715d44fa7932,654060,Short Term,680,1412175,2 years,Rent,Home Improvements,17652.14,7.5,NA,6,0,150518,366146,0,0
2c74d5f1-9c65-4de8-a5cb-73221c9f9892,d051f73e-c776-4941-8eb0-a6603427fb5e,155386,Short Term,691,421762,3 years,Own Home,Home Improvements,7310.44,14,47,9,0,87419,326524,0,0
04c37bf3-d261-45f3-ac52-4f1526f2591c,a4194a4f-6bc2-474d-97ff-066b33351716,161106,Short Term,720,649306,5 years,Rent,Debt Consolidation,5134.94,9.2,NA,20,0,135926,264088,0,0
1d0593b3-81ef-49dc-97f9-b4bac08db646,1d6fe294-d69d-4ea6-b612-63d25786f4b3,396110,Short Term,729,1127346,2 years,Home Mortgage,Debt Consolidation,6557.47,16.5,30,3,0,0,0,0,0
768102a6-98a5-411e-8302-5909f75696e6,c393fe77-c091-4fc2-af73-74b94bfa320a,519706,Short Term,0,0,8 years,Rent,Debt Consolidation,55333.7,16.4,9,27,0,1209426,3182674,0,0
0ae7525e-be44-43be-b0af-d9d37521ba49,7d4e1ef3-5e25-4032-a8ab-34826855110d,279972,Short Term,683,3254852,7 years,Own Home,other,37430.76,25.4,NA,19,0,868148,1342088,0,0
a596d421-2e10-4e4f-a95b-da45b3cab28e,e384c280-4bdf-4282-a8b8-8c015cb05f0e,600842,Short Term,0,0,6 years,Rent,Debt Consolidation,21140.35,18,NA,6,0,499187,656810,0,0
08465578-9f19-47ff-b099-014c04f4e6ce,1496fddf-67c2-4061-ae9a-74aa5e07d53a,435864,Long Term,703,1580401,7 years,Home Mortgage,Debt Consolidation,21862.16,11.3,NA,11,0,420147,594726,0,0
c11d6c31-57c7-43d0-8268-da909af88f28,70137d3c-7fbd-4435-b818-9ac19af7e8f0,306020,Short Term,7200,1574093,3 years,Rent,Debt Consolidation,10664.51,15.7,NA,12,0,214339,541904,0,0
c739c7e3-ef3b-4919-a34d-e846e02c0020,afd951ca-483a-4006-a441-983c8091f7a1,187066,Short Term,751,2661064,10+ years,Home Mortgage,Debt Consolidation,58986.83,29.5,69,18,0,665836,1764224,0,0
6f4c1343-af6c-4465-b62e-5b02b939927b,31127ba6-290a-4cf9-8c56-6b6d7e84a9a0,365376,Short Term,0,0,5 years,Home Mortgage,other,30188.91,16.7,67,22,0,358340,689216,0,0
fc70a819-61b4-4eb9-b32e-90e9522b4a08,7c27f580-495d-4130-85f4-8eee3bb36e99,355124,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,26221.71,15.2,40,17,0,274037,477158,0,0
0e69bf78-ee68-4000-b0db-0e0a2ca9b48b,466300a8-5a88-4c41-9c6c-b9a4ce9cc1bc,266684,Long Term,699,1631473,10+ years,Home Mortgage,Debt Consolidation,13187.71,15.9,NA,6,0,168967,195646,0,0
2afa6b12-62c1-4fe1-a081-deca0d40211b,c358090e-1df3-4761-ac36-5c67fe5530f4,223850,Short Term,684,483322,< 1 year,Rent,Other,9545.41,8.7,55,11,0,160474,315480,0,0
c175cb78-5a7a-4579-8ff9-d9d96e54b5e1,e5ec9dfb-8f6f-4aa2-bc29-6010fd95bd3e,331958,Short Term,732,955605,2 years,Home Mortgage,Debt Consolidation,17758.35,15.4,7,9,0,381083,464970,0,0
e60bf3de-a5e5-4580-a2b6-78bd616da856,7d1cc6d8-9859-4281-9b98-238d53ea16c7,276628,Long Term,646,2230980,10+ years,Home Mortgage,Home Improvements,37926.66,15.8,70,24,1,55062,574442,1,0
7d0c8830-a965-4ff0-8188-46c5f26cd750,f6489cec-af96-4da0-8831-72d5ceefaa54,90816,Short Term,738,448210,5 years,Home Mortgage,Debt Consolidation,11877.28,21.8,75,10,0,167656,302852,0,0
2e34c8db-4c83-4d22-930f-59068edcd9c9,a08ae9dc-cda4-4fd8-b4be-75bc41c47193,292688,Long Term,696,1149006,6 years,Rent,Debt Consolidation,26618.62,22.2,29,13,0,315761,540870,0,0
c00d8500-2598-4225-a10f-05bc0414f60e,cb280dd2-f3a2-485c-9432-18da7e48c8bc,368786,Long Term,705,907839,1 year,Home Mortgage,Debt Consolidation,18837.55,11.1,NA,14,0,88255,438526,0,0
d128512a-14ff-4d93-a4f9-adfb09c07d8b,50bf3835-84d6-49ae-b51c-cb988f909147,437712,Short Term,7130,1134072,3 years,Rent,Debt Consolidation,29769.39,9.7,6,9,0,138985,284306,0,0
0f48ff80-431e-4772-b993-54f104f49778,da8bf298-85fd-44a3-94c2-50ffa11ba294,99999999,Short Term,743,2557457,9 years,Home Mortgage,Home Improvements,19905.54,22,67,11,0,440154,859430,0,0
f3db0d1f-128a-4798-bac6-f979857991c8,3c318d55-9cf8-4c93-b07f-77e3c066ba93,174460,Short Term,709,904058,10+ years,Home Mortgage,Debt Consolidation,13711.73,16.6,7,7,0,173489,390038,0,0
64bdb880-32f6-42be-bc66-ab305bab12f3,ef02423d-8c13-47bd-96b8-c989a16590a0,427350,Long Term,712,922678,7 years,Home Mortgage,Debt Consolidation,20221.89,15.8,32,14,1,140448,371316,1,0
c684e9b3-3dfb-4805-b6f8-3d8bab501790,c5ee0941-13a2-49a0-abe8-da5f00ee6a19,509894,Short Term,727,1050757,10+ years,Home Mortgage,Debt Consolidation,27844.88,31.6,47,20,0,568404,997194,0,0
50d15d17-e179-47b6-932c-e251492b7db5,bccfa73a-31a2-4972-b8aa-073c0a52b576,110330,Short Term,717,685976,10+ years,Home Mortgage,Debt Consolidation,10003.88,36.5,56,11,0,167656,510840,0,0
e1055bda-2555-447c-be5f-9f8e6ece1a30,5669a451-040e-4767-b219-2d01a7024f52,288464,Short Term,742,1437255,4 years,Rent,Debt Consolidation,11749.6,14.7,NA,19,0,270826,463870,0,0
ad4abb57-8bd8-4828-95e2-5f341194b9c0,31b71d94-f1a9-4a1c-9b02-d40578402931,265188,Short Term,712,988874,10+ years,Rent,Debt Consolidation,13596.97,17,NA,19,0,292353,459932,0,0
43037f6f-42ee-4545-96da-3c0f98f79a28,5668ab9b-b110-4d1d-88f2-bca10baac8ef,218306,Short Term,6660,1847655,7 years,Rent,Business Loan,14596.56,15.2,NA,15,0,349125,1098548,0,0
7d6c085f-d008-4311-a4cb-608bfd05ae0a,5f50f4de-8c5b-4fb2-9876-f1d06ca5d516,162316,Short Term,737,1833538,10+ years,Rent,Debt Consolidation,36059.72,17.8,NA,16,0,367441,631246,0,0
339214e3-8671-4286-836f-983b2831071a,e50201b5-dea2-4d8f-970a-09069c2919a2,788942,Short Term,695,2917317,10+ years,Home Mortgage,Debt Consolidation,14319.16,38.3,NA,12,0,440629,525426,0,0
c72b4735-7972-49b3-82e8-112803ca2bef,6702bd30-7c65-4ec7-b16f-35e28f37db1e,611864,Short Term,723,2170370,3 years,Rent,Business Loan,33278.88,12.9,NA,15,0,211546,485034,0,0
142748a2-ba51-4404-b801-61d1544c9f18,c526eed8-899d-4320-9fc3-016dd8ce3b89,224466,Short Term,731,969285,2 years,Rent,Debt Consolidation,17608.63,11.4,17,14,0,372666,847770,0,0
d58ac440-4358-4ff1-94af-3150ddec39e5,7c41e8e5-57fb-414e-b51f-92565c41b335,88440,Short Term,730,679706,< 1 year,Rent,Debt Consolidation,9357.31,10.3,NA,15,0,39919,101618,0,0
482142e4-c520-40f3-91a7-f369e65137ed,1bf1d643-59ab-41f2-bb71-8bf005ca5640,489698,Short Term,709,1913680,9 years,Home Mortgage,Debt Consolidation,21369.49,12.1,9,19,0,265696,341066,0,0
d809bf22-072c-4fcb-b49b-122080fe8172,67dbca5e-b12c-49a4-af9a-d9a6b3bf5fc0,151162,Short Term,720,466222,< 1 year,Rent,Debt Consolidation,6177.28,26.9,NA,9,1,84588,293260,1,0
73460431-2ef1-420f-bdc2-4b1ee22ee425,25e9cb85-d145-47f7-a8e9-02db491ad0af,494010,Long Term,710,1629041,10+ years,Home Mortgage,Debt Consolidation,19141.17,20,14,17,0,492423,968022,0,0
8fef6016-f45d-4b6e-9fd1-481e971f42b5,907d452b-6a15-4b62-8aad-889525aeb4c8,522808,Short Term,712,1419870,5 years,Rent,Debt Consolidation,28740.54,18.8,NA,9,0,342988,526020,0,0
fcf459bb-9e45-4ba7-9c84-dd7909fbd486,8a1835b6-380f-48b2-969d-5a907f4ac931,450868,Long Term,0,0,< 1 year,Home Mortgage,Debt Consolidation,36861.9,25.7,NA,15,0,368657,558712,0,0
2f9fa711-63ea-499d-a0db-9d89a30909de,3c68709f-ac94-4f29-8700-b56d59e6e519,107536,Short Term,665,972515,10+ years,Own Home,Debt Consolidation,13777.28,14.8,6,10,0,8474,101244,0,0
c5ddbdb5-632d-437d-95c9-a626dda4f533,7d102e92-d1e0-4c50-8554-515b6c70e831,99999999,Short Term,741,2347051,3 years,Home Mortgage,Debt Consolidation,14610.43,12.8,NA,17,0,514976,812372,0,0
c5cf3823-4a92-45df-8f63-ad26da95613a,7ce57f41-5320-4005-843a-c19ee89a7fac,99999999,Short Term,750,1373681,< 1 year,Home Mortgage,Debt Consolidation,12626.45,20,NA,10,0,39292,293524,0,0
b56763ef-2a4a-4fcb-b7c5-9624d35eed9a,fc1250b4-b072-49f7-97e3-67b621a7646d,450164,Long Term,695,1943890,2 years,Rent,Debt Consolidation,9039.06,17,19,12,0,77197,191796,0,0
eb2a4721-f031-44db-b423-60cad50227b4,ffbed3ae-7fea-4105-bce0-71e957184aae,99999999,Short Term,742,2090627,< 1 year,Home Mortgage,Debt Consolidation,12212.63,20,14,15,0,246525,444620,0,0
91ebc70c-417b-41ef-8b78-b774be278926,05a95932-24d2-496f-adc3-7d43a6943080,235862,Short Term,722,568461,3 years,Rent,Debt Consolidation,6395.21,5.5,NA,8,0,115938,186472,0,0
56f470a6-f1f9-4b6b-9bdd-383f7f6c8f71,75d5119a-9520-4c99-9809-a14b66f88b57,99999999,Short Term,719,2088537,4 years,Home Mortgage,Debt Consolidation,50124.85,22,NA,21,0,826766,1156144,0,0
42cf6f8c-9d33-40a8-8f64-a6fa29814f77,c9196dbe-fa9a-4161-8dd0-5418e6c26509,121308,Short Term,0,0,4 years,Rent,Debt Consolidation,4714.85,16.8,49,15,0,97204,247368,0,0
ab18ff8b-183a-44d5-8beb-1610ae05bf04,3ac38cfe-e60a-4387-8d9e-da78f2a598ff,152306,Short Term,697,1014714,7 years,Rent,Medical Bills,19871.53,14.9,NA,12,0,143811,533698,0,0
ebce2057-b23c-4711-b04a-72f8c6f40293,1189899b-7fbc-451e-8cbf-38cd809a84d2,221320,Short Term,660,764560,8 years,Rent,Buy House,23956.15,13.8,8,10,1,67108,301202,1,0
ceeb8919-84e7-4a7e-87f7-f307158a2dbd,8766ce41-b5cf-4727-9534-8659d5a0aaea,259006,Long Term,660,1099815,10+ years,Home Mortgage,Debt Consolidation,9641.55,16,NA,10,0,108167,197560,0,0
5d7992df-9b60-4606-9449-df8300494faf,369c99a9-30cf-4111-b613-3fe899fc851b,372328,Long Term,680,729505,10+ years,Home Mortgage,Debt Consolidation,11064.08,18.4,58,18,0,258571,582494,0,0
fff9b38f-9a27-49d0-8d49-6306f41529eb,f8579c88-cbda-48ce-a542-42fbefccd01d,214566,Short Term,732,810692,2 years,Own Home,Debt Consolidation,8917.65,23.2,80,7,1,95418,203456,1,0
d8776dde-56d3-4b5b-8f55-c959e5ea4453,551dbb8c-7e67-4b5d-a295-fa88d72745c8,44682,Short Term,743,1350349,10+ years,Home Mortgage,Debt Consolidation,11140.46,22.3,11,12,0,198151,952028,0,0
795ace84-890a-4c09-8d26-07e96ed7a618,a1692b8a-c482-4c3d-8a85-e19ec4c5ef00,286088,Short Term,734,1254646,10+ years,Home Mortgage,Debt Consolidation,15891.98,17.2,2,8,1,89832,322036,0,1
475324a8-a5ac-49e8-91ab-bef4fae58b77,3706eff2-139e-4df3-ab45-4b86e39f6f3d,180290,Short Term,691,652631,1 year,Rent,other,16207,10,4,20,0,195054,324060,0,0
631f1669-564e-44b1-ae52-98caca842c34,0db4f913-6ed6-4bd6-8272-658d7571d827,133672,Short Term,732,665133,10+ years,Home Mortgage,other,1141.71,31.3,NA,7,0,35150,151888,0,0
39004ccc-645f-48bb-a7aa-88f205734b86,c465998b-50a0-4a66-a4ac-b5270bf1c10b,495330,Short Term,750,1208951,8 years,Own Home,Debt Consolidation,15917.63,23,23,16,0,427861,2064216,0,0
771bd1ad-475e-4d02-8742-5f0cb163a69a,850d3c26-7943-474c-82fb-051555c538b5,448976,Long Term,681,2946919,1 year,Own Home,Debt Consolidation,49115.19,14.8,54,14,0,324501,1085986,0,0
c0033e9d-d06c-4326-8915-cc61e5e2fb83,9f1b34ad-69ad-419d-9b66-5a8b5a1438ba,99999999,Short Term,687,2078296,10+ years,Rent,Debt Consolidation,17319.26,16.4,12,9,0,82859,205458,0,0
c2cadfb1-6427-4130-9a7e-5300fc01313c,63210f0d-f944-4e55-9cd3-d6df0ea30f12,668514,Long Term,704,1433759,10+ years,Own Home,Debt Consolidation,21028.63,20.9,15,20,0,311201,637736,0,0
3ddce9a8-7763-4605-9f7b-1cc7000ff7a0,1ae0ff4e-5932-4316-ad66-fa86e9fcc6ff,99999999,Short Term,726,1374574,6 years,Home Mortgage,Debt Consolidation,15956.39,17.7,NA,13,0,356782,581020,0,0
5098c915-26bb-4057-9c71-a8b759a21a7d,b558b3c3-8634-4099-bb9e-c74cd8851942,92708,Short Term,6970,439470,n/a,Home Mortgage,Debt Consolidation,12085.71,14.2,22,8,0,277609,711150,0,0
66a66d8f-6c53-4732-a708-c756462647f7,2614d577-5931-4175-88f6-541b48770dbb,528110,Short Term,0,0,6 years,Rent,Debt Consolidation,13262.38,12.8,NA,9,0,299155,620796,0,0
be80fc8b-2e43-4691-ab74-097a6a9b33b0,fe2d3e79-8a22-4067-b9b2-447afeed963a,54692,Short Term,731,753939,5 years,Rent,Buy a Car,7979.24,16.2,13,5,0,42655,148742,0,0
3ebe6001-7451-4612-9a64-de1adfd0b27d,6d016442-f11a-4e21-8e53-1d9bc8ba3c2f,280962,Short Term,704,2132085,10+ years,Home Mortgage,Debt Consolidation,23808.14,16,73,15,0,176643,423478,0,0
074f0b2f-3303-409f-8141-981fd37b9a2b,2e6d9a52-1fda-4241-8663-27dcff749b02,126038,Short Term,690,699732,8 years,Rent,Debt Consolidation,7405.44,12,NA,7,0,106495,254254,0,0
cd6b5fd5-bf5c-4fd4-89ab-75302c14cddb,50431d44-ea46-4e1e-a82e-19d9e61612e8,331980,Short Term,745,2198110,2 years,Rent,Debt Consolidation,34437.12,25,32,9,0,365237,513216,0,0
e62a5339-2aa0-4c5e-a4f8-3fa363c0fb86,6564adc3-e1a5-455e-a697-a6e5c6022c87,334928,Short Term,724,1928310,1 year,Own Home,Debt Consolidation,15008.67,9,32,9,0,132126,796840,0,0
27d14061-283d-40c3-980d-cda53e261615,af635350-8fb6-4312-a953-36369be06492,198858,Short Term,740,1488365,10+ years,Rent,Debt Consolidation,19224.77,17.7,57,12,0,564813,802450,0,0
9d5c32c2-0c0c-4981-b66d-0a65c8e564d1,7db57de6-7d17-480a-9af2-49e7af08d18b,760452,Long Term,725,2251728,10+ years,Home Mortgage,Home Improvements,36778.3,15.4,NA,8,0,0,0,0,0
6a206620-e788-4647-a5ed-2310975462a2,e731adc9-8673-4e3f-82a4-30b77f9f2e9c,466884,Long Term,7310,1120050,2 years,Own Home,Debt Consolidation,10733.86,15.6,NA,5,0,91352,185900,0,0
363e8c38-205d-46c0-a02a-091e92c8339c,19e2fe4e-3564-4c36-a252-d7d48d06de0c,99999999,Short Term,751,1543408,1 year,Home Mortgage,other,13633.45,41.5,NA,15,0,103759,639034,0,0
143f0901-8688-400f-b3f4-cfcadd2b0fc3,ccefb98e-4c90-4f6b-83cc-c057f6e7eee6,180224,Short Term,725,817152,10+ years,Home Mortgage,Business Loan,13755.43,18.7,NA,8,0,62510,137346,0,0
fec97dd7-3db8-4042-8a11-7b2d6a35c880,455f91bf-083e-4147-afee-a281ea3d5fcf,66352,Short Term,749,2005583,1 year,Own Home,Other,12167.22,12.9,38,8,0,539467,974490,0,0
ffc962a0-869d-4c28-9f9e-b577d0584917,2015a2e9-1f54-4766-b5db-fdc34cf08510,417890,Long Term,725,1345561,10+ years,Rent,Debt Consolidation,22986.58,19.4,NA,6,0,653866,843106,0,0
0ea8e8ee-3748-4411-a1af-c04a4a02c3b0,ca373f79-d279-403d-89ed-9672eeb9719b,117634,Short Term,0,0,6 years,Rent,Debt Consolidation,23703.07,14.1,NA,17,0,222528,792814,0,0
0e1d8987-960a-48af-b39b-29413c96f202,0229ac03-00d3-4cae-9cc0-b27b0e7eb650,233552,Short Term,0,0,3 years,Rent,Debt Consolidation,17047.94,12.6,NA,19,0,343938,651772,0,0
8ee0919b-0c9f-4c95-9629-6b5c2f28742d,6dc00b2e-618d-4cde-bf1a-823b6541face,367334,Short Term,743,1866180,4 years,Rent,Debt Consolidation,25193.43,26,18,8,0,541196,663124,0,0
c66fb860-9fd3-4c05-a357-6b980d5d2a4a,ffd7ab40-b21d-4627-8318-b0a7f8123737,548636,Long Term,660,1128144,< 1 year,Home Mortgage,Debt Consolidation,14853.82,9.1,NA,8,1,140372,239404,0,0
d62a6ff4-3bd6-4d49-b36c-ec65d825fca7,1d81d893-0b7c-41e3-967f-45630dea28bb,99999999,Short Term,717,2210612,6 years,Home Mortgage,Debt Consolidation,34080.3,12.5,NA,9,0,318459,417604,0,0
925fbf6e-24f3-408b-9940-bc7d80f03f6c,aeb7fb61-b175-4985-800f-1d594ebcb94a,141834,Short Term,723,1139544,1 year,Rent,Debt Consolidation,14624.11,13.6,64,8,1,78698,277002,1,0
19d0b60a-5aca-4904-9380-cd8dd2e760ef,37a130aa-2402-49d9-af44-fd3a3f4cfe04,143836,Short Term,702,924502,10+ years,Home Mortgage,Debt Consolidation,24113.85,15.8,44,10,0,313994,381502,0,0
acd357d6-107e-46cc-ac1f-8063246cb91c,650324f0-d22b-4e33-ab39-54d8e3251318,450252,Short Term,691,1263785,n/a,Rent,other,8551.52,41.3,NA,11,0,234688,340120,0,0
b3dbcc26-dc74-4038-8f43-766cf4a6bc5a,a4b322b3-4aee-420d-bfbb-613cf300ff18,355102,Long Term,0,0,4 years,Rent,Debt Consolidation,12266.97,11.4,32,11,0,78204,344300,0,0
fc0ab927-be98-45ca-bd19-886a03d684d8,645c211b-250e-47aa-a182-8b86219cdaee,320320,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,7876.45,15.6,15,11,0,186675,537680,0,0
2383af10-ac5d-42b8-a626-f8c27dd199fc,637da125-7949-4d2b-925c-99f2e43feddc,92730,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,6118.76,9.5,NA,6,0,28272,74382,0,0
5d23f621-7d7d-4f73-9056-16f20bc20d2b,809f0b67-28c6-4eb2-8315-425098aceda3,539066,Long Term,6940,1191794,10+ years,Home Mortgage,Debt Consolidation,21948.99,27.7,9,13,0,260680,510752,0,0
e2ea96d7-1dbd-4334-a40c-1f30a63f1157,d471326e-e674-4866-ae48-47139d9327c0,119944,Short Term,728,1112697,10+ years,Rent,Home Improvements,12425.05,14,45,16,0,101517,833712,0,0
131714f3-a3a9-43d7-a9e0-088af647a288,fdccb24f-a9b5-4f3e-b4b7-5c71ed093ab9,110484,Short Term,724,763192,4 years,Home Mortgage,other,3338.87,15.7,56,3,0,15903,88484,0,0
b3166f18-fe29-4c3c-ab43-3a68f7b28bbe,019125c8-5e23-4dd0-8b76-403502d670be,432344,Long Term,622,1391123,10+ years,Home Mortgage,Home Improvements,23996.81,10.9,NA,10,0,138415,326436,0,0
2c52cbc8-a9c8-4431-924b-a1ac6e5fbd79,5b9f09b1-a838-4424-90b6-b224516febdc,438526,Long Term,0,0,10+ years,Rent,Debt Consolidation,13003.22,18,67,15,1,211755,723250,1,0
55030396-806b-4cc7-a7a7-cec6c2d21ac0,34e00e48-d5cb-4e59-90eb-1b6448db3df8,213510,Short Term,0,0,10+ years,Own Home,Debt Consolidation,16636.59,14,NA,6,0,420432,525140,0,0
ee337fe3-54c1-4468-a2ac-557689a71234,c09f7c64-77d3-4f53-825f-87a433cb7843,551100,Long Term,693,1180356,10+ years,Home Mortgage,Debt Consolidation,18335,18.4,NA,12,0,276488,392348,0,0
4ade8a53-a2a3-4728-bfa3-766ac076ee6e,3d99b7c1-143f-4c1c-984e-8440b82f22d4,89518,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,29717.9,16,NA,11,0,457007,530222,0,0
199027c9-a6f3-4731-8c30-e3ee391aed23,1b85bdf7-8831-4440-863c-5c8495fc050b,197604,Short Term,738,1611770,2 years,Rent,Debt Consolidation,15983.37,22.6,10,7,0,559645,702834,0,0
5b5a9164-6fd2-40d2-969f-8faf5b6ba255,664f28e4-6476-475f-9581-66749bc96619,765402,Long Term,694,1437635,10+ years,Home Mortgage,Debt Consolidation,28632.81,29.7,NA,6,0,624568,731236,0,0
34151386-43f9-40b7-b80f-64cf4f5aec4a,29c38ed9-885b-4bec-8b3d-d16a5f5a4c46,109406,Short Term,687,396853,10+ years,Own Home,Debt Consolidation,9887.98,17.6,NA,7,0,197581,481624,0,0
